77.2	73.375	77.6	72.875	10.73	3.428125	9.445333333333332	4.567500000000001	93.8	108.125	0.5045	13.025	17.575000000000003	0.31825	0.48075	14.375	23.3	0.26725000000000004	95.5	103.92	0.49560000000000004	12.080000000000002	17.42	0.21139999999999998	0.5544	13.62	25.6	0.1858	1	1	0.75	0.2	0	96.0	91.0	
80.8	72.875	83.0	71.625	14.056666666666667	2.9031249999999997	11.709999999999999	4.232291666666668	96.17500000000001	109.45	0.54225	13.425	16.349999999999998	0.22275	0.514	13.5	26.0	0.24575	97.8	105.19999999999999	0.5017499999999999	12.049999999999999	20.825	0.22299999999999998	0.47450000000000003	14.075	21.075000000000003	0.22500000000000003	3	2	0.75	0.5	0	89.0	96.0	
79.8	72.375	80.4	73.75	11.18	5.109374999999999	12.546666666666665	4.525	98.42500000000001	114.6	0.50475	12.674999999999999	32.075	0.26775	0.46274999999999994	13.674999999999999	14.95	0.25475	99.89999999999999	113.53333333333335	0.531	11.333333333333334	26.2	0.17700000000000002	0.4423333333333333	17.099999999999998	16.8	0.22066666666666668	2	2	0.75	1.0	0	103.0	104.0	
76.8	73.125	77.8	73.71428571428571	6.976666666666667	5.859375000000001	9.45	5.635714285714285	93.975	102.64999999999999	0.4745	12.15	26.425	0.1255	0.51525	14.575	25.325	0.24125000000000002	101.4	103.94999999999999	0.5115000000000001	15.35	22.3	0.236	0.51325	13.575	26.075000000000003	0.20550000000000002	3	2	0.25	0.25	0	106.0	114.0	
80.2	70.75	83.4	71.375	8.739999999999998	3.871875	13.568000000000001	2.055625	99.5	101.275	0.49250000000000005	15.05	19.8	0.28049999999999997	0.45849999999999996	10.5	17.85	0.124	96.84	109.05999999999999	0.5218	13.819999999999999	21.46	0.23600000000000004	0.5166	13.84	17.6	0.2162	2	2	0.5	0.8	0	93.0	109.0	
78.8	73.0	79.0	74.0	17.025	3.5020833333333337	12.065000000000001	3.559375	104.1	114.32499999999999	0.5525	12.85	21.924999999999997	0.25025	0.4805	12.75	25.975	0.23675000000000002	95.025	108.60000000000001	0.5025	12.375	28.575	0.195	0.479	13.2	15.424999999999997	0.184	3	2	0.75	1.0	0	114.0	87.0	
77.8	72.375	81.8	75.0	8.751999999999999	5.159166666666667	8.434999999999999	4.09375	99.26000000000002	99.06	0.46720000000000006	13.0	20.340000000000003	0.185	0.5022	14.940000000000001	26.74	0.2298	95.15	102.325	0.501	16.35	28.55	0.14975	0.50425	13.45	21.2	0.215	1	2	0.2	0.25	0	100.0	105.0	
80.0	73.375	77.6	73.5	7.769999999999999	3.3583333333333334	11.690999999999999	5.606249999999998	94.86666666666667	98.86666666666667	0.4613333333333334	15.4	27.2	0.22066666666666665	0.538	12.766666666666667	26.46666666666667	0.20833333333333334	106.53999999999999	113.67999999999999	0.5244	13.48	26.840000000000003	0.2638	0.5294000000000001	14.12	24.06	0.2748	3	2	0.0	0.6	0	107.0	86.0	
82.8	73.125	84.0	72.0	11.574	3.5175	13.455000000000002	2.63125	97.47999999999999	107.05999999999999	0.5114	13.34	22.279999999999998	0.21100000000000002	0.5820000000000001	13.319999999999999	24.98	0.1384	98.325	106.325	0.5125000000000001	14.649999999999999	26.725	0.15949999999999998	0.4892500000000001	17.8	25.974999999999998	0.2225	2	2	0.4	0.5	0	119.0	116.0	
88.8	74.0	82.2	71.875	15.392	3.3795833333333336	15.264999999999997	2.66875	101.50000000000001	118.12	0.5984	15.36	21.880000000000003	0.2378	0.5156000000000001	12.04	25.52	0.20660000000000003	101.025	107.275	0.49324999999999997	11.7	22.175	0.291	0.5292500000000001	17.2	21.575	0.17225	2	2	0.6	0.75	0	120.0	117.0	
77.8	74.125	80.4	72.0	10.190000000000001	4.452083333333334	10.304999999999998	5.1656249999999995	106.85000000000001	99.85	0.50825	15.575	16.724999999999998	0.18000000000000002	0.52075	13.3	20.3	0.1835	100.65	112.625	0.52025	13.25	24.450000000000003	0.2725	0.50475	16.625	23.775	0.21825	2	2	0.5	0.5	0	92.0	101.0	
82.0	70.875	81.8	75.5	13.379999999999999	2.818333333333333	10.34	4.126666666666666	100.68	106.46	0.522	14.98	22.96	0.2284	0.513	13.16	23.240000000000002	0.2212	96.7	111.52000000000001	0.5386	14.560000000000002	23.16	0.2222	0.524	10.62	20.919999999999998	0.1626	2	3	0.4	0.6	0	123.0	101.0	
74.4	73.0	84.0	72.0	9.975	4.551666666666667	14.040000000000001	2.565	94.125	101.125	0.46849999999999997	13.725	23.724999999999998	0.1615	0.50975	11.05	22.775000000000002	0.1905	97.88	109.2	0.5194000000000001	14.239999999999998	27.160000000000004	0.1788	0.49840000000000007	16.82	29.079999999999995	0.2408	2	1	0.25	0.4	0	69.0	101.0	
77.2	73.875	82.4	74.0	10.412000000000003	3.97625	11.677333333333333	2.9937500000000004	93.82000000000001	106.94000000000001	0.49939999999999996	13.88	18.160000000000004	0.3258	0.46340000000000003	13.9	25.18	0.25000000000000006	96.76666666666667	109.73333333333333	0.5308333333333334	13.883333333333333	20.8	0.2181666666666667	0.5035	12.9	18.0	0.2105	2	1	0.8	0.8333333333333334	0	103.0	89.0	
77.0	73.5	83.2	71.5	9.955000000000002	4.664375000000001	12.663999999999998	3.205416666666666	98.92500000000001	107.5	0.53325	12.524999999999999	17.5	0.14375	0.536	13.149999999999999	22.1	0.22175	97.35999999999999	104.23999999999998	0.5001999999999999	12.559999999999999	19.58	0.22719999999999999	0.48480000000000006	14.48	17.840000000000003	0.20080000000000003	3	2	0.5	0.6	0	90.0	96.0	
